gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
1989277770,c8d12f8a-7e39-4e2c-92d7-825d590ad15b,b56930ac-4335-49c1-9595-69b677a04990,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha glauca,,SPECIES,Typha glauca Godr.,Typha ?? glauca,,US,Borrow pit - wet sandy depression  Jerome Twp. Sec. 14,Michigan,,,174c6da2-e002-42fe-9f56-2f9d670240f4,43.69016,-84.39857,,,,,,,6/27/1966 17:00,28,6,1966,8960288,8960288,PRESERVED_SPECIMEN,MICH,Angiosperms,1269600,,,,CC_BY_NC_4_0,,George L. Burrows IV,,,12/30/2019 7:34,,GEODETIC_DATUM_ASSUMED_WGS84
1988629337,c8d12f8a-7e39-4e2c-92d7-825d590ad15b,08b0fabf-d9d6-48c7-a33c-5f64529f098b,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha glauca,,SPECIES,Typha glauca Godr.,Typha ?? glauca,,US,"Borrow Pit, Jerome Twp., Sec. 14",Michigan,,,174c6da2-e002-42fe-9f56-2f9d670240f4,43.69016,-84.39857,,,,,,,7/12/1967 17:00,13,7,1967,8960288,8960288,PRESERVED_SPECIMEN,MICH,Angiosperms,1269556,,,,CC_BY_NC_4_0,,George L. Burrows IV,,,12/30/2019 7:35,,GEODETIC_DATUM_ASSUMED_WGS84
1988098573,07fd0d79-4883-435f-bba1-58fef110cd13,CE501518-7E42-2F43-9F76-E7FF0E23CE42,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha glauca,,SPECIES,Typha glauca Godr.,Typha glauca,,CA,tay river,Ontario,,,b542788f-0dc2-4a2b-b652-fceced449591,44.88,-76.12,801,,,,,,8/4/1967 17:00,5,8,1967,8960288,8960288,PRESERVED_SPECIMEN,ca.ubc,UBCVascular,,s.n.,,,CC0_1_0,University of British Columbia,Isabel L. Bayly,,,11/13/2019 13:01,,
1988087284,07fd0d79-4883-435f-bba1-58fef110cd13,DE040BE6-8889-954F-9330-01868B7092C1,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha glauca,,SPECIES,Typha glauca Godr.,Typha glauca,,CA,tay river,Ontario,,,b542788f-0dc2-4a2b-b652-fceced449591,44.88,-76.12,801,,,,,,8/14/1967 17:00,15,8,1967,8960288,8960288,PRESERVED_SPECIMEN,ca.ubc,UBCVascular,,s.n.,,,CC0_1_0,University of British Columbia,Isabel L. Bayly,,,11/13/2019 13:01,,
1703285978,b22b10e7-86da-4b80-8f49-f3f958a2463d,WIN:262610,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha glauca,,SPECIES,Typha glauca Godr.,Typha ??glauca Godron,(Engelmann) Nieuwland & Lunell,CA,"Roadside of Hwy308, N of Moose Lake, Northwest Angle Forest Reserve,",Manitoba,,,38105fdf-4886-4c2e-9c7c-2bcb091411a5,49.20090263,-95.31616028,10000,,,,,,9/15/1968 17:00,16,9,1968,8960288,8960288,PRESERVED_SPECIMEN,University of Manitoba,WIN,23701,4514,J.R. Dugle,,CC0_1_0,University of Manitoba,Janet R. Dugle,,,11/13/2019 12:32,,COORDINATE_REPROJECTED
1703286209,b22b10e7-86da-4b80-8f49-f3f958a2463d,WIN:262927,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha glauca,,SPECIES,Typha glauca Godr.,Typha ??glauca Godron,(Engelmann) Nieuwland & Lunell,CA,"Whiteshell Nuclear Research Establishment, Pinawa",Manitoba,,,38105fdf-4886-4c2e-9c7c-2bcb091411a5,50.13290345,-95.96718966,10000,,,,,,7/13/1971 17:00,14,7,1971,8960288,8960288,PRESERVED_SPECIMEN,University of Manitoba,WIN,25326,5822,J.R. Dugle,,CC0_1_0,University of Manitoba,Janet R. Dugle,,,11/13/2019 12:32,,COORDINATE_REPROJECTED
1899297848,d9522343-146c-4d6b-b312-543d4d8ca0e8,51c7e11b-d32e-4254-81e0-6e405d714661,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha glauca,,SPECIES,Typha glauca Godr.,Typha glauca Godron,Godron,CA,"Toronto Islands, Wildlife Sanctuary, N of Filtration Plant",Ontario,,,ff418020-1d67-11d9-8435-b8a03c50a862,43.616667,-79.383333,,,,,,,8/13/1972 17:00,14,8,1972,8960288,8960288,PRESERVED_SPECIMEN,Royal Ontario Museum,TRT,219037,,"McKay, P.M.",,CC0_1_0,Royal Ontario Museum (ROM),"Catling, P.M., McKay, S.M.",,,11/13/2019 12:45,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
415882720,5288946d-5fcf-4b53-8fd3-74f4cc6b53fc,,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha glauca,,SPECIES,Typha glauca Godr.,Typha glauca Godr.,,US,"Wampus River, Armonk, North Castle",New York,,,1ef55060-54da-11dd-9d47-b8a03c50a862,41.12111,-72.71083,20000,,,,,,6/26/1974 17:00,27,6,1974,8960288,8960288,PRESERVED_SPECIMEN,UConn,CONN,,,,,CC_BY_4_0,,Robert Goldstein,,,11/13/2019 13:24,,GEODETIC_DATUM_ASSUMED_WGS84
1899365069,d9522343-146c-4d6b-b312-543d4d8ca0e8,96c17187-3b71-445d-bd5a-10687284e63a,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha glauca,,SPECIES,Typha glauca Godr.,Typha glauca Godron,Godron,CA,"1 mi NNW of Dorset Forestry School, just off Hwy. 35, beside food bridge",Ontario,,,ff418020-1d67-11d9-8435-b8a03c50a862,45.166667,-78.833333,,,,,,,9/23/1977 17:00,24,9,1977,8960288,8960288,PRESERVED_SPECIMEN,Royal Ontario Museum,TRT,208347,,"Stubbins, P.D.",,CC0_1_0,Royal Ontario Museum (ROM),"Stubbins, P.D.",,,11/13/2019 12:46,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2028086412,b22b10e7-86da-4b80-8f49-f3f958a2463d,WIN:337895,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha glauca,,SPECIES,Typha glauca Godr.,Typha ??glauca Godron,Godron,CA,Near Starbuck,Manitoba,,,38105fdf-4886-4c2e-9c7c-2bcb091411a5,49.768325,-97.591486,10000,,,,,,7/6/1978 17:00,7,7,1978,8960288,8960288,PRESERVED_SPECIMEN,University of Manitoba,WIN,81495,,D. Punter,,CC0_1_0,University of Manitoba,D. Punter,,,11/13/2019 12:32,StillImage,COORDINATE_ROUNDED
