gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2518015415	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://inaturalist.ca/observations/6920453	Plantae	Tracheophyta	Liliopsida	Poales	Typhaceae	Typha	Typha glauca		SPECIES	Typha glauca Godr.	Typha × glauca		CA		Ontario			28eb1a3f-1c15-4a95-931a-4af90ecb574d	45.293049	-75.816055							2017-07-03T00:00:00Z	3	7	2017	8960288	8960288	HUMAN_OBSERVATION	iNaturalist	Observations	6920453			2017-07-04T19:47:46Z	CC_BY_NC_4_0	jaliya	jaliya			2020-01-15T18:48:32.129Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
2518001447	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/36493017	Plantae	Tracheophyta	Liliopsida	Poales	Typhaceae	Typha	Typha glauca		SPECIES	Typha glauca Godr.	Typha × glauca		US		Michigan			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.6221	-85.97023	214.0						2019-08-16T12:06:00Z	16	8	2019	8960288	8960288	HUMAN_OBSERVATION	iNaturalist	Observations	36493017			2019-12-09T15:17:19Z	CC_BY_NC_4_0	Sally Linsley-Gebben	Sally Linsley-Gebben			2020-01-15T18:47:57.390Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2517992012	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/5624244	Plantae	Tracheophyta	Liliopsida	Poales	Typhaceae	Typha	Typha glauca		SPECIES	Typha glauca Godr.	Typha × glauca		US		Ohio			28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.331999	-81.412183	187.0						2012-06-23T02:07:00Z	23	6	2012	8960288	8960288	HUMAN_OBSERVATION	iNaturalist	Observations	5624244			2017-04-09T15:49:53Z	CC_BY_NC_4_0	Jerry Cannon	Jerry Cannon			2020-01-15T18:48:15.736Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2517986903	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/3778477	Plantae	Tracheophyta	Liliopsida	Poales	Typhaceae	Typha	Typha glauca		SPECIES	Typha glauca Godr.	Typha × glauca		US		Michigan			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.709542	-83.390633							2016-07-31T12:41:45Z	31	7	2016	8960288	8960288	HUMAN_OBSERVATION	iNaturalist	Observations	3778477			2016-07-31T20:08:34Z	CC_BY_NC_4_0	xizitro33	xizitro33			2020-01-15T18:47:27.400Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2517943869	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/1770655	Plantae	Tracheophyta	Liliopsida	Poales	Typhaceae	Typha	Typha glauca		SPECIES	Typha glauca Godr.	Typha × glauca		US		Minnesota			28eb1a3f-1c15-4a95-931a-4af90ecb574d	45.422622	-94.681322							2015-07-16T14:21:15Z	16	7	2015	8960288	8960288	HUMAN_OBSERVATION	iNaturalist	Observations	1770655			2015-07-16T23:22:47Z	CC_BY_NC_4_0	MJ Bach	MJ Bach			2020-01-15T18:48:08.014Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2465365920	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/36366870	Plantae	Tracheophyta	Liliopsida	Poales	Typhaceae	Typha	Typha glauca		SPECIES	Typha glauca Godr.	Typha × glauca		CA		Ontario			28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.684621	-79.365447	173.0						2013-06-23T16:59:00Z	23	6	2013	8960288	8960288	HUMAN_OBSERVATION	iNaturalist	Observations	36366870			2019-12-05T02:50:31Z	CC_BY_NC_4_0	Sara Scharf	Sara Scharf			2020-01-15T18:49:10.465Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2465336162	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/35916532	Plantae	Tracheophyta	Liliopsida	Poales	Typhaceae	Typha	Typha glauca		SPECIES	Typha glauca Godr.	Typha × glauca		US		Wisconsin			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.823489	-88.233864	5.0						2019-11-20T09:25:00Z	20	11	2019	8960288	8960288	HUMAN_OBSERVATION	iNaturalist	Observations	35916532				CC_BY_NC_4_0	Daniel Carter	Daniel Carter			2020-01-15T18:48:24.843Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2465331257	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/36366869	Plantae	Tracheophyta	Liliopsida	Poales	Typhaceae	Typha	Typha glauca		SPECIES	Typha glauca Godr.	Typha × glauca		CA		Ontario			28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.684621	-79.365447	173.0						2013-06-23T16:58:00Z	23	6	2013	8960288	8960288	HUMAN_OBSERVATION	iNaturalist	Observations	36366869			2019-12-05T02:50:31Z	CC_BY_NC_4_0	Sara Scharf	Sara Scharf			2020-01-15T18:47:56.933Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2465312795	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/36367805	Plantae	Tracheophyta	Liliopsida	Poales	Typhaceae	Typha	Typha glauca		SPECIES	Typha glauca Godr.	Typha × glauca		CA		Ontario			28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.684621	-79.365447	173.0						2013-07-12T16:03:00Z	12	7	2013	8960288	8960288	HUMAN_OBSERVATION	iNaturalist	Observations	36367805			2019-12-05T03:29:47Z	CC_BY_NC_4_0	Sara Scharf	Sara Scharf			2020-01-15T18:47:54.797Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2465271365	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/36352646	Plantae	Tracheophyta	Liliopsida	Poales	Typhaceae	Typha	Typha glauca		SPECIES	Typha glauca Godr.	Typha × glauca		US		New York			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.44445	-79.3789							2019-07-20T09:27:00Z	20	7	2019	8960288	8960288	HUMAN_OBSERVATION	iNaturalist	Observations	36352646			2019-12-04T18:12:55Z	CC_BY_NC_4_0	Erik Danielsen	Erik Danielsen			2020-01-15T18:47:53.021Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
